src,dst,count
userId_32540,userId_22330,1
userId_31100,userId_22330,1
userId_526,userId_22330,1
userId_7625,userId_22330,1
userId_1355,userId_22330,1
userId_13213,userId_22330,1
userId_1782,userId_22330,1
userId_27332,userId_22330,1
userId_24669,userId_22330,1
userId_33819,userId_22330,2
userId_12135,userId_22330,1
userId_11383,userId_22330,6
userId_34767,userId_22330,2
userId_21966,userId_22330,1
userId_26462,userId_22330,1
userId_24105,userId_22330,1
userId_39146,userId_22330,2
userId_16932,userId_22330,2
userId_22969,userId_22330,2
userId_14231,userId_22330,3
userId_18053,userId_22330,5
userId_3701,userId_22330,1
userId_19926,userId_22330,3
userId_4582,userId_22330,1
userId_675,userId_22330,1
userId_17254,userId_22330,4
userId_27156,userId_22330,1
userId_34839,userId_22330,1
userId_1395,userId_22330,10
userId_13055,userId_22330,1
userId_12986,userId_22330,1
userId_8493,userId_22330,1
userId_35385,userId_22330,1
userId_6598,userId_22330,10
userId_1085,userId_22330,1
userId_39351,userId_22330,2
userId_35837,userId_22330,1
userId_17757,userId_22330,1
userId_21921,userId_22330,1
userId_13071,userId_22330,1
userId_22562,userId_22330,1
userId_31440,userId_22330,1
userId_6455,userId_22330,1
userId_6837,userId_22330,1
userId_2580,userId_22330,8
userId_8066,userId_22330,1
userId_3268,userId_22330,1
userId_17047,userId_22330,1
userId_33586,userId_22330,2
userId_21941,userId_22330,1
userId_24364,userId_22330,6
userId_2267,userId_22330,1
userId_1408,userId_22330,2
userId_23562,userId_22330,8
userId_5467,userId_22330,7
userId_25777,userId_22330,16
userId_39767,userId_22330,2
userId_10552,userId_22330,2
userId_9835,userId_22330,1
userId_25604,userId_22330,13
userId_27316,userId_22330,1
userId_33387,userId_22330,1
userId_11748,userId_22330,2
userId_35960,userId_22330,1
userId_31103,userId_22330,1
userId_31333,userId_22330,2
userId_10540,userId_22330,1
userId_4583,userId_22330,1
userId_8041,userId_22330,3
userId_18926,userId_22330,5
userId_26211,userId_22330,1
userId_4231,userId_22330,8
userId_6725,userId_22330,8
userId_7493,userId_22330,1
userId_7621,userId_22330,7
userId_37352,userId_22330,1
userId_18004,userId_22330,1
userId_12510,userId_22330,2
userId_14695,userId_22330,1
userId_9087,userId_22330,4
userId_19381,userId_22330,2
userId_1498,userId_22330,1
userId_13409,userId_22330,2
userId_34045,userId_22330,4
userId_25650,userId_22330,2
userId_30599,userId_22330,9
userId_37568,userId_22330,1
userId_1579,userId_22330,4
userId_20873,userId_22330,2
userId_37946,userId_22330,10
userId_10856,userId_22330,1
userId_12688,userId_22330,7
userId_28284,userId_22330,3
userId_21357,userId_22330,1
userId_33093,userId_22330,11
userId_7663,userId_22330,15
userId_20921,userId_22330,2
userId_34644,userId_22330,3
userId_1788,userId_22330,1
userId_38955,userId_22330,1
userId_15988,userId_22330,1
userId_657,userId_22330,1
userId_3498,userId_22330,1
userId_22602,userId_22330,2
userId_11725,userId_22330,1
userId_15720,userId_22330,1
userId_26171,userId_22330,3
userId_9765,userId_22330,2
userId_31926,userId_22330,1
userId_12096,userId_22330,2
userId_39480,userId_22330,1
userId_32281,userId_22330,1
userId_21441,userId_22330,5
userId_24187,userId_22330,1
userId_27257,userId_22330,1
userId_37684,userId_22330,4
userId_18846,userId_22330,2
userId_21690,userId_22330,1
userId_38894,userId_22330,1
userId_23195,userId_22330,1
userId_20142,userId_22330,1
userId_2271,userId_22330,7
userId_4662,userId_22330,7
userId_9492,userId_22330,13
userId_28679,userId_22330,1
userId_29290,userId_22330,2
userId_35455,userId_22330,4
userId_1080,userId_22330,1
userId_39201,userId_22330,1
userId_17951,userId_22330,1
userId_6781,userId_22330,1
userId_30662,userId_22330,1
userId_11333,userId_22330,1
userId_28842,userId_22330,6
userId_28189,userId_22330,1
userId_22333,userId_22330,1
userId_31875,userId_22330,1
userId_17201,userId_22330,1
userId_5925,userId_22330,1
userId_16248,userId_22330,2
userId_13908,userId_22330,7
userId_25599,userId_22330,1
userId_2525,userId_22330,1
userId_11135,userId_22330,3
userId_7096,userId_22330,1
userId_5175,userId_22330,1
userId_36055,userId_22330,1
userId_11062,userId_22330,2
userId_31852,userId_22330,5
userId_18959,userId_22330,1
userId_786,userId_22330,1
userId_35481,userId_22330,10
userId_32332,userId_22330,1
userId_1545,userId_22330,5
userId_504,userId_22330,1
userId_26764,userId_22330,5
userId_32259,userId_22330,1
userId_38558,userId_22330,10
userId_7141,userId_22330,2
userId_25775,userId_22330,9
userId_18985,userId_22330,2
userId_11565,userId_22330,1
userId_25318,userId_22330,1
userId_13008,userId_22330,2
userId_3495,userId_22330,1
userId_12652,userId_22330,3
userId_4284,userId_22330,2
userId_27733,userId_22330,42
userId_8571,userId_22330,2
userId_31363,userId_22330,2
userId_23622,userId_22330,1
userId_23366,userId_22330,2
userId_19529,userId_22330,7
userId_15881,userId_22330,1
userId_38227,userId_22330,2
userId_1948,userId_22330,8
userId_23803,userId_22330,1
userId_24500,userId_22330,1
userId_25906,userId_22330,1
userId_36838,userId_22330,1
userId_27993,userId_22330,1
userId_28562,userId_22330,1
userId_21404,userId_22330,1
userId_39631,userId_22330,1
userId_16938,userId_22330,1
userId_17947,userId_22330,1
userId_24948,userId_22330,1
userId_10929,userId_22330,1
userId_24131,userId_22330,6
userId_9306,userId_22330,1
userId_13764,userId_22330,3
userId_39246,userId_22330,2
userId_8175,userId_22330,2
userId_37788,userId_22330,1
userId_24530,userId_22330,2
userId_25878,userId_22330,10
userId_15084,userId_22330,2
userId_25835,userId_22330,1
userId_19199,userId_22330,1
userId_29755,userId_22330,1
userId_1755,userId_22330,2
userId_11269,userId_22330,1
userId_14419,userId_22330,4
userId_6850,userId_22330,4
userId_15161,userId_22330,7
userId_7220,userId_22330,1
userId_22971,userId_22330,3
userId_5623,userId_22330,1
userId_34561,userId_22330,4
userId_19068,userId_22330,1
userId_18709,userId_22330,13
userId_8165,userId_22330,1
userId_10727,userId_22330,1
userId_8653,userId_22330,1
userId_28358,userId_22330,2
userId_14508,userId_22330,19
userId_24778,userId_22330,1
userId_20356,userId_22330,1
userId_1906,userId_22330,1
userId_19856,userId_22330,1
userId_14816,userId_22330,4
userId_19137,userId_22330,1
userId_26564,userId_22330,1
userId_2418,userId_22330,18
userId_5030,userId_22330,6
userId_6156,userId_22330,1
userId_9621,userId_22330,1
userId_21994,userId_22330,1
userId_33386,userId_22330,3
userId_5075,userId_22330,2
userId_3770,userId_22330,8
userId_35358,userId_22330,6
userId_21945,userId_22330,2
userId_34032,userId_22330,2
userId_26836,userId_22330,5
userId_23620,userId_22330,4
userId_9664,userId_22330,1
userId_4913,userId_22330,1
userId_11083,userId_22330,3
userId_37199,userId_22330,1
userId_21885,userId_22330,1
userId_13216,userId_22330,1
userId_10879,userId_22330,1
userId_35077,userId_22330,1
userId_11040,userId_22330,1
userId_24226,userId_22330,1
userId_29405,userId_22330,1
userId_24674,userId_22330,2
userId_13938,userId_22330,2
userId_10275,userId_22330,1
userId_36404,userId_22330,1
userId_32373,userId_22330,1
userId_19621,userId_22330,2
userId_11298,userId_22330,2
userId_89,userId_22330,2
userId_9391,userId_22330,4
userId_30995,userId_22330,1
userId_39513,userId_22330,1
userId_20186,userId_22330,5
userId_10327,userId_22330,13
userId_8313,userId_22330,2
userId_15592,userId_22330,1
userId_24815,userId_22330,4
userId_13496,userId_22330,5
userId_36833,userId_22330,4
userId_12286,userId_22330,6
userId_24800,userId_22330,1
userId_7815,userId_22330,4
userId_18667,userId_22330,1
userId_20100,userId_22330,4
userId_34006,userId_22330,2
userId_24312,userId_22330,1
userId_28370,userId_22330,2
userId_30290,userId_22330,10
userId_4471,userId_22330,1
userId_39504,userId_22330,1
userId_12352,userId_22330,1
userId_36249,userId_22330,2
userId_27366,userId_22330,6
userId_11828,userId_22330,1
userId_5361,userId_22330,3
userId_19002,userId_22330,1
userId_10863,userId_22330,1
userId_484,userId_22330,1
userId_15128,userId_22330,5
userId_20672,userId_22330,1
userId_15265,userId_22330,32
userId_37941,userId_22330,118
userId_1364,userId_22330,1
userId_15258,userId_22330,2
userId_4948,userId_22330,3
userId_14016,userId_22330,1
userId_31823,userId_22330,1
userId_15562,userId_22330,1
userId_20719,userId_22330,2
userId_11972,userId_22330,1
userId_12184,userId_22330,8
userId_7758,userId_22330,2
userId_36486,userId_22330,7
userId_3176,userId_22330,1
userId_5398,userId_22330,1
userId_7186,userId_22330,2
userId_12526,userId_22330,5
userId_26557,userId_22330,12
userId_29594,userId_22330,1
userId_4993,userId_22330,2
userId_11318,userId_22330,4
userId_31856,userId_22330,1
userId_24407,userId_22330,1
userId_20035,userId_22330,3
userId_30409,userId_22330,2
userId_11097,userId_22330,1
userId_11919,userId_22330,1
userId_14429,userId_22330,3
userId_12474,userId_22330,1
userId_18607,userId_22330,4
userId_10250,userId_22330,1
userId_2801,userId_22330,2
userId_27133,userId_22330,1
userId_4198,userId_22330,2
userId_39272,userId_22330,1
userId_11783,userId_22330,4
userId_10606,userId_22330,3
userId_39277,userId_22330,2
userId_35347,userId_22330,1
userId_5407,userId_22330,4
userId_34898,userId_22330,4
userId_9869,userId_22330,5
userId_37278,userId_22330,1
userId_18707,userId_22330,1
userId_1740,userId_22330,2
userId_22887,userId_22330,1
userId_26885,userId_22330,1
userId_7158,userId_22330,1
userId_38045,userId_22330,1
userId_10000,userId_22330,11
userId_19489,userId_22330,6
userId_9058,userId_22330,1
userId_17596,userId_22330,1
userId_5450,userId_22330,2
userId_8983,userId_22330,2
userId_17602,userId_22330,1
userId_34374,userId_22330,1
userId_7040,userId_22330,1
userId_11282,userId_22330,1
userId_17639,userId_22330,1
userId_1778,userId_22330,1
userId_14160,userId_22330,1
userId_29579,userId_22330,2
userId_13068,userId_22330,1
userId_9960,userId_22330,6
userId_22655,userId_22330,2
userId_34572,userId_22330,2
userId_10345,userId_22330,1
userId_25670,userId_22330,1
userId_35083,userId_22330,1
userId_38260,userId_22330,1
userId_20031,userId_22330,1
userId_8671,userId_22330,2
userId_15571,userId_22330,1
userId_20223,userId_22330,1
userId_31690,userId_22330,1
userId_18164,userId_22330,6
userId_4950,userId_22330,1
userId_22498,userId_22330,1
userId_18632,userId_22330,1
userId_26060,userId_22330,3
userId_4500,userId_22330,1
userId_19202,userId_22330,1
userId_26601,userId_22330,1
userId_33832,userId_22330,1
userId_12744,userId_22330,1
userId_16066,userId_22330,1
userId_13065,userId_22330,1
userId_2245,userId_22330,1
userId_18340,userId_22330,1
userId_16877,userId_22330,10
userId_13911,userId_22330,2
userId_24182,userId_22330,9
userId_8800,userId_22330,1
userId_10679,userId_22330,9
userId_8018,userId_22330,4
userId_12719,userId_22330,7
userId_17399,userId_22330,4
userId_3441,userId_22330,1
userId_8511,userId_22330,3
userId_13663,userId_22330,1
userId_1444,userId_22330,3
userId_34994,userId_22330,1
userId_35093,userId_22330,2
userId_31738,userId_22330,1
userId_2224,userId_22330,2
userId_17062,userId_22330,1
userId_5663,userId_22330,1
userId_8159,userId_22330,1
userId_19607,userId_22330,1
userId_7017,userId_22330,1
userId_23457,userId_22330,9
userId_3183,userId_22330,21
userId_22400,userId_22330,1
userId_29972,userId_22330,7
userId_4097,userId_22330,1
userId_15264,userId_22330,1
userId_2024,userId_22330,2
userId_2214,userId_22330,3
userId_29927,userId_22330,1
userId_37365,userId_22330,1
userId_26890,userId_22330,1
userId_19204,userId_22330,1
userId_29872,userId_22330,18
userId_14362,userId_22330,1
userId_15016,userId_22330,1
userId_6026,userId_22330,2
userId_32250,userId_22330,8
userId_7528,userId_22330,8
userId_37902,userId_22330,4
userId_19016,userId_22330,2
userId_4201,userId_22330,1
userId_18903,userId_22330,1
userId_26685,userId_22330,1
userId_12190,userId_22330,1
userId_35366,userId_22330,1
userId_2200,userId_22330,8
userId_30575,userId_22330,2
userId_27306,userId_22330,2
userId_26760,userId_22330,1
userId_22649,userId_22330,1
userId_16227,userId_22330,1
userId_1864,userId_22330,11
userId_7688,userId_22330,1
userId_1107,userId_22330,1
userId_28857,userId_22330,4
userId_12617,userId_22330,1
userId_33052,userId_22330,10
userId_14572,userId_22330,7
userId_25585,userId_22330,1
userId_20904,userId_22330,2
userId_12670,userId_22330,1
userId_5400,userId_22330,1
userId_18893,userId_22330,2
userId_34627,userId_22330,4
userId_33658,userId_22330,1
userId_10344,userId_22330,1
userId_38201,userId_22330,2
userId_13481,userId_22330,2
userId_22371,userId_22330,7
userId_26861,userId_22330,6
userId_4768,userId_22330,1
userId_11559,userId_22330,1
userId_23328,userId_22330,1
userId_2307,userId_22330,10
userId_36835,userId_22330,7
userId_13136,userId_22330,1
userId_28874,userId_22330,1
userId_26744,userId_22330,1
userId_16239,userId_22330,1
userId_25305,userId_22330,1
userId_18151,userId_22330,1
userId_8812,userId_22330,1
userId_3087,userId_22330,10
userId_5104,userId_22330,3
userId_31708,userId_22330,1
userId_24841,userId_22330,1
userId_10990,userId_22330,3
userId_36065,userId_22330,1
userId_21281,userId_22330,1
userId_26828,userId_22330,2
userId_23706,userId_22330,1
userId_2102,userId_22330,2
userId_28414,userId_22330,1
userId_35252,userId_22330,11
userId_26630,userId_22330,1
userId_27236,userId_22330,32
userId_2448,userId_22330,1
userId_24522,userId_22330,1
userId_12681,userId_22330,1
userId_33779,userId_22330,1
userId_35369,userId_22330,1
userId_10733,userId_22330,1
userId_24144,userId_22330,6
userId_12454,userId_22330,2
userId_18224,userId_22330,1
userId_32607,userId_22330,10
userId_30537,userId_22330,1
userId_25156,userId_22330,1
userId_11973,userId_22330,10
userId_2810,userId_22330,9
userId_36828,userId_22330,10
userId_12481,userId_22330,8
userId_38588,userId_22330,6
userId_7817,userId_22330,5
userId_29881,userId_22330,9
userId_25329,userId_22330,5
userId_27220,userId_22330,3
userId_20906,userId_22330,1
userId_2088,userId_22330,1
userId_26146,userId_22330,1
userId_17438,userId_22330,10
userId_29951,userId_22330,1
userId_17372,userId_22330,1
userId_6327,userId_22330,1
userId_38765,userId_22330,1
userId_23412,userId_22330,7
userId_14457,userId_22330,1
userId_19709,userId_22330,1
userId_2025,userId_22330,9
userId_28461,userId_22330,1
userId_6778,userId_22330,3
userId_23443,userId_22330,1
userId_26429,userId_22330,2
userId_18803,userId_22330,1
userId_15977,userId_22330,1
userId_20836,userId_22330,5
userId_21873,userId_22330,17
userId_45,userId_22330,1
userId_8506,userId_22330,1
userId_23289,userId_22330,2
userId_12878,userId_22330,1
userId_26106,userId_22330,2
userId_6107,userId_22330,1
userId_38509,userId_22330,2
userId_1811,userId_22330,2
userId_20748,userId_22330,11
userId_22355,userId_22330,1
userId_10777,userId_22330,6
userId_31381,userId_22330,1
userId_25728,userId_22330,1
userId_36431,userId_22330,1
userId_26137,userId_22330,8
userId_6872,userId_22330,32
userId_33284,userId_22330,2
userId_13853,userId_22330,1
userId_23968,userId_22330,1
userId_1957,userId_22330,1
userId_27954,userId_22330,1
userId_26966,userId_22330,10
userId_14744,userId_22330,1
userId_14410,userId_22330,1
userId_14118,userId_22330,1
userId_35551,userId_22330,1
userId_33821,userId_22330,1
userId_21350,userId_22330,1
userId_10695,userId_22330,10
userId_10214,userId_22330,2
userId_30084,userId_22330,10
userId_21112,userId_22330,1
userId_16592,userId_22330,1
userId_11936,userId_22330,1
userId_34245,userId_22330,2
userId_11709,userId_22330,2
userId_31431,userId_22330,1
userId_28655,userId_22330,1
userId_14126,userId_22330,1
userId_13058,userId_22330,2
userId_15410,userId_22330,1
userId_15418,userId_22330,1
userId_20364,userId_22330,1
userId_248,userId_22330,2
userId_29353,userId_22330,1
userId_21672,userId_22330,33
userId_28884,userId_22330,1
userId_26278,userId_22330,4
userId_28684,userId_22330,1
userId_24660,userId_22330,8
